coal,electricity,natural gas,wood,private,public,walk/bicycle,diesel,electric,hybrid,lpg,petrol,Vehicle Monthly Distance Km,Frequency of Traveling by Air,extra large waste bag,large waste bag,medium waste bag,small waste bag,Waste Bag Weekly Count,CarbonEmission
0,1,0,0,0,1,0,0,0,0,0,0,1384,2,0,0,0,1,1,1216
1,0,0,0,0,0,1,0,0,0,0,0,30,2,0,0,1,0,7,2433
0,0,0,1,0,1,0,0,0,0,0,0,92,3,0,1,0,0,4,3416
1,0,0,0,1,0,0,1,0,0,0,0,1855,2,1,0,0,0,1,2635
0,1,0,0,0,1,0,0,0,0,0,0,1435,2,0,0,1,0,2,1838
0,0,0,1,1,0,0,0,1,0,0,0,9670,3,1,0,0,0,1,2361
0,0,0,1,1,0,0,0,0,0,1,0,9107,3,0,0,1,0,5,4920
1,0,0,0,1,0,0,1,0,0,0,0,8430,3,1,0,0,0,7,5366
0,1,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1,0,1,665
1,0,0,0,1,0,0,1,0,0,0,0,2684,2,1,0,0,0,1,3881
0,0,0,1,0,1,0,0,0,0,0,0,8,3,1,0,0,0,1,2745
0,0,1,0,0,0,1,0,0,0,0,0,93,2,0,1,0,0,6,2216
1,0,0,0,0,0,1,0,0,0,0,0,98,1,1,0,0,0,5,1840
1,0,0,0,1,0,0,1,0,0,0,0,8651,3,1,0,0,0,3,5741
0,0,0,1,0,0,1,0,0,0,0,0,67,3,0,0,0,1,7,2387
0,0,1,0,1,0,0,1,0,0,0,0,841,0,1,0,0,0,2,1125
0,1,0,0,1,0,0,1,0,0,0,0,2356,0,0,0,0,1,4,2027
1,0,0,0,0,0,1,0,0,0,0,0,53,2,0,0,1,0,1,1805
0,1,0,0,0,1,0,0,0,0,0,0,606,1,0,0,1,0,2,1574
0,0,1,0,0,1,0,0,0,0,0,0,1551,2,0,0,1,0,3,2425
0,1,0,0,0,1,0,0,0,0,0,0,1014,3,0,0,0,1,5,2166
0,0,0,1,0,0,1,0,0,0,0,0,42,2,0,0,1,0,4,2092
1,0,0,0,1,0,0,0,0,1,0,0,3383,1,0,1,0,0,1,2190
0,0,1,0,1,0,0,0,0,1,0,0,6095,2,0,0,0,1,3,2168
1,0,0,0,1,0,0,0,0,0,0,1,9326,0,0,1,0,0,7,4629
0,0,0,1,0,0,1,0,0,0,0,0,50,2,1,0,0,0,1,2189
1,0,0,0,0,0,1,0,0,0,0,0,89,2,0,1,0,0,6,2450
0,0,0,1,0,1,0,0,0,0,0,0,272,2,0,0,0,1,4,1394
0,0,0,1,0,0,1,0,0,0,0,0,73,2,0,0,1,0,6,2278
1,0,0,0,1,0,0,1,0,0,0,0,4038,1,0,0,1,0,7,2972
0,0,0,1,1,0,0,0,0,1,0,0,2900,0,0,1,0,0,1,1679
0,0,1,0,0,0,1,0,0,0,0,0,88,1,0,0,0,1,5,1659
0,0,1,0,1,0,0,0,1,0,0,0,3266,0,1,0,0,0,6,2163
0,0,1,0,1,0,0,0,0,1,0,0,5688,1,0,0,0,1,7,2171
0,1,0,0,1,0,0,0,0,0,1,0,5978,2,1,0,0,0,6,4364
0,0,0,1,0,0,1,0,0,0,0,0,87,0,1,0,0,0,6,1655
0,0,0,1,0,0,1,0,0,0,0,0,71,1,0,0,1,0,1,1087
0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,7,2462
0,0,1,0,0,0,1,0,0,0,0,0,26,2,1,0,0,0,6,2225
0,1,0,0,0,1,0,0,0,0,0,0,1444,0,1,0,0,0,7,1610
1,0,0,0,0,0,1,0,0,0,0,0,27,3,0,1,0,0,6,3063
0,1,0,0,1,0,0,1,0,0,0,0,8553,2,1,0,0,0,7,4057
0,0,1,0,1,0,0,0,1,0,0,0,6710,1,0,1,0,0,4,1224
0,0,1,0,1,0,0,0,0,1,0,0,4423,2,0,0,0,1,5,2890
0,0,1,0,1,0,0,0,0,0,0,1,384,0,0,0,0,1,7,1360
0,0,1,0,0,1,0,0,0,0,0,0,1341,0,0,0,0,1,7,1066
0,0,0,1,0,1,0,0,0,0,0,0,1253,3,0,1,0,0,7,3197
0,1,0,0,0,1,0,0,0,0,0,0,1695,0,0,0,1,0,6,771
0,1,0,0,0,0,1,0,0,0,0,0,71,2,0,0,1,0,7,2031
0,0,0,1,0,0,1,0,0,0,0,0,7,1,0,0,1,0,2,1689
0,0,1,0,0,0,1,0,0,0,0,0,71,2,1,0,0,0,5,2206
0,0,1,0,0,0,1,0,0,0,0,0,56,3,0,1,0,0,3,2495
0,1,0,0,0,1,0,0,0,0,0,0,213,0,0,1,0,0,6,1420
0,1,0,0,0,1,0,0,0,0,0,0,1434,2,0,0,0,1,3,2193
0,0,1,0,1,0,0,0,0,0,1,0,4294,0,1,0,0,0,2,2592
0,0,0,1,0,0,1,0,0,0,0,0,43,3,0,1,0,0,5,2343
1,0,0,0,0,1,0,0,0,0,0,0,1493,0,0,0,0,1,5,1508
0,1,0,0,0,0,1,0,0,0,0,0,98,2,0,0,0,1,4,1731
0,1,0,0,0,0,1,0,0,0,0,0,78,3,0,0,1,0,3,2048
0,0,1,0,1,0,0,0,0,0,0,1,4911,0,0,1,0,0,4,3075
0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,0,1,6,1040
0,1,0,0,1,0,0,0,0,0,1,0,8159,2,0,0,1,0,6,4040
1,0,0,0,0,1,0,0,0,0,0,0,1878,2,0,0,0,1,7,2543
0,1,0,0,0,1,0,0,0,0,0,0,802,1,0,1,0,0,3,1578
0,1,0,0,0,0,1,0,0,0,0,0,94,3,0,0,1,0,7,2946
0,0,1,0,1,0,0,0,1,0,0,0,7273,1,0,0,0,1,3,1346
1,0,0,0,1,0,0,0,0,0,1,0,7606,2,1,0,0,0,4,4798
0,1,0,0,1,0,0,0,0,0,1,0,1718,0,0,0,1,0,5,2124
0,0,0,1,1,0,0,0,0,1,0,0,4943,3,0,1,0,0,5,4544
0,1,0,0,0,0,1,0,0,0,0,0,28,1,0,1,0,0,5,1085
0,1,0,0,0,0,1,0,0,0,0,0,90,1,1,0,0,0,5,2136
0,0,0,1,0,1,0,0,0,0,0,0,1035,0,1,0,0,0,1,702
1,0,0,0,0,1,0,0,0,0,0,0,293,1,0,0,0,1,4,1959
0,0,1,0,1,0,0,0,0,0,0,1,995,3,0,0,1,0,1,3299
1,0,0,0,0,0,1,0,0,0,0,0,37,1,0,0,1,0,1,1716
1,0,0,0,0,1,0,0,0,0,0,0,1725,2,0,1,0,0,6,1801
0,0,1,0,1,0,0,0,0,0,1,0,235,0,1,0,0,0,6,1192
0,0,1,0,0,1,0,0,0,0,0,0,1610,3,0,0,0,1,7,2644
1,0,0,0,0,1,0,0,0,0,0,0,1886,3,0,0,0,1,3,3152
0,0,0,1,0,1,0,0,0,0,0,0,109,0,1,0,0,0,1,1055
0,0,0,1,0,0,1,0,0,0,0,0,43,3,0,0,1,0,3,1803
0,0,0,1,0,0,1,0,0,0,0,0,58,3,0,0,0,1,1,3235
0,0,0,1,0,0,1,0,0,0,0,0,30,1,0,0,0,1,2,1598
0,0,1,0,0,1,0,0,0,0,0,0,1726,3,0,1,0,0,1,2631
1,0,0,0,0,1,0,0,0,0,0,0,841,3,0,1,0,0,3,2554
0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,7,1153
0,1,0,0,0,0,1,0,0,0,0,0,17,0,1,0,0,0,5,2161
0,0,0,1,0,1,0,0,0,0,0,0,990,2,0,0,0,1,7,1788
0,1,0,0,0,1,0,0,0,0,0,0,1155,0,0,1,0,0,2,985
0,1,0,0,0,0,1,0,0,0,0,0,16,2,0,0,1,0,2,1760
0,0,1,0,0,1,0,0,0,0,0,0,886,3,0,0,1,0,5,2278
1,0,0,0,0,0,1,0,0,0,0,0,44,3,1,0,0,0,6,2375
0,0,0,1,0,0,1,0,0,0,0,0,99,2,0,0,0,1,5,1900
0,0,1,0,0,0,1,0,0,0,0,0,20,2,1,0,0,0,6,2649
0,0,1,0,0,0,1,0,0,0,0,0,67,0,0,0,1,0,4,1552
0,0,1,0,0,1,0,0,0,0,0,0,1054,2,0,1,0,0,6,2322
1,0,0,0,1,0,0,1,0,0,0,0,2299,3,0,1,0,0,6,4281
1,0,0,0,0,1,0,0,0,0,0,0,69,3,1,0,0,0,1,2848
0,1,0,0,0,1,0,0,0,0,0,0,1611,3,0,0,0,1,4,2565
0,1,0,0,0,1,0,0,0,0,0,0,1787,1,0,0,0,1,6,716
0,1,0,0,1,0,0,0,0,1,0,0,1958,2,0,1,0,0,5,2788
0,0,0,1,0,0,1,0,0,0,0,0,96,3,1,0,0,0,2,2125
0,1,0,0,1,0,0,0,0,1,0,0,2763,1,0,1,0,0,1,1504
0,0,0,1,0,1,0,0,0,0,0,0,209,2,0,1,0,0,4,1810
0,0,0,1,1,0,0,0,0,1,0,0,2826,2,0,0,1,0,5,2134
0,1,0,0,0,1,0,0,0,0,0,0,1227,0,0,0,0,1,2,1034
0,0,1,0,0,0,1,0,0,0,0,0,12,3,0,0,0,1,2,2221
0,0,1,0,1,0,0,0,1,0,0,0,729,2,0,1,0,0,6,2487
1,0,0,0,0,1,0,0,0,0,0,0,1224,0,1,0,0,0,5,1523
0,1,0,0,0,0,1,0,0,0,0,0,43,2,0,1,0,0,6,1944
0,1,0,0,0,1,0,0,0,0,0,0,1537,0,1,0,0,0,3,1463
0,0,0,1,1,0,0,1,0,0,0,0,4617,3,0,0,0,1,1,4443
1,0,0,0,0,1,0,0,0,0,0,0,976,3,1,0,0,0,4,3260
1,0,0,0,0,1,0,0,0,0,0,0,629,3,0,0,0,1,6,3997
0,1,0,0,0,0,1,0,0,0,0,0,70,1,1,0,0,0,2,1461
0,1,0,0,0,0,1,0,0,0,0,0,84,0,0,1,0,0,3,916
0,0,0,1,1,0,0,1,0,0,0,0,8574,2,1,0,0,0,5,4595
0,0,0,1,0,0,1,0,0,0,0,0,54,2,0,1,0,0,5,1703
0,0,0,1,0,0,1,0,0,0,0,0,21,0,1,0,0,0,4,2213
1,0,0,0,1,0,0,0,1,0,0,0,8184,1,0,0,0,1,4,1492
0,0,0,1,0,1,0,0,0,0,0,0,1678,2,1,0,0,0,2,2323
0,1,0,0,0,1,0,0,0,0,0,0,1420,2,0,1,0,0,5,2270
0,0,0,1,1,0,0,0,0,0,0,1,2827,3,0,0,1,0,7,3939
0,0,0,1,1,0,0,0,0,0,0,1,1930,2,0,0,0,1,1,2741
0,0,0,1,0,0,1,0,0,0,0,0,9,3,1,0,0,0,6,2647
0,0,1,0,0,0,1,0,0,0,0,0,47,1,1,0,0,0,1,993
1,0,0,0,0,0,1,0,0,0,0,0,76,2,1,0,0,0,4,2001
0,0,0,1,0,1,0,0,0,0,0,0,1541,3,0,0,1,0,2,1952
0,1,0,0,0,0,1,0,0,0,0,0,17,2,0,0,0,1,2,1084
1,0,0,0,0,1,0,0,0,0,0,0,1270,3,0,1,0,0,3,2297
0,0,1,0,0,1,0,0,0,0,0,0,457,2,1,0,0,0,3,2021
0,1,0,0,0,0,1,0,0,0,0,0,25,2,0,0,1,0,6,2180
0,0,1,0,0,1,0,0,0,0,0,0,243,2,1,0,0,0,4,1583
0,0,1,0,0,0,1,0,0,0,0,0,47,2,0,0,0,1,2,1549
0,1,0,0,0,1,0,0,0,0,0,0,1482,2,0,1,0,0,3,1616
0,1,0,0,1,0,0,0,0,1,0,0,5853,1,0,0,0,1,2,1705
0,1,0,0,1,0,0,0,0,0,1,0,9684,2,1,0,0,0,5,4839
1,0,0,0,0,1,0,0,0,0,0,0,1115,1,0,0,0,1,7,2207
0,0,1,0,1,0,0,0,1,0,0,0,5859,3,0,1,0,0,2,2624
0,0,1,0,1,0,0,0,0,0,0,1,4832,2,0,1,0,0,7,3798
0,0,0,1,0,1,0,0,0,0,0,0,239,1,0,0,0,1,3,1648
0,1,0,0,1,0,0,0,0,0,1,0,2130,1,1,0,0,0,5,2999
0,1,0,0,1,0,0,0,0,1,0,0,1306,0,0,0,0,1,5,940
0,0,1,0,0,1,0,0,0,0,0,0,1644,2,1,0,0,0,5,2137
0,0,1,0,0,0,1,0,0,0,0,0,89,2,0,0,0,1,6,1927
0,0,0,1,1,0,0,0,1,0,0,0,7671,3,0,0,1,0,2,2738
0,0,1,0,0,0,1,0,0,0,0,0,38,1,0,0,1,0,6,1364
1,0,0,0,1,0,0,0,0,0,1,0,922,3,0,0,1,0,4,4421
0,1,0,0,0,1,0,0,0,0,0,0,176,0,1,0,0,0,5,1405
0,0,1,0,0,1,0,0,0,0,0,0,1692,2,1,0,0,0,4,2522
0,0,0,1,1,0,0,1,0,0,0,0,9787,3,0,0,1,0,4,5773
0,0,0,1,1,0,0,0,0,0,0,1,7324,2,1,0,0,0,2,3840
0,0,1,0,0,1,0,0,0,0,0,0,1103,0,0,1,0,0,7,1931
0,1,0,0,0,0,1,0,0,0,0,0,98,3,0,0,1,0,4,2382
0,1,0,0,0,1,0,0,0,0,0,0,428,0,0,0,0,1,1,1127
0,0,1,0,0,1,0,0,0,0,0,0,891,3,0,0,1,0,7,3280
0,0,1,0,1,0,0,0,0,1,0,0,6486,0,0,1,0,0,2,2229
0,1,0,0,0,1,0,0,0,0,0,0,1556,2,1,0,0,0,2,2494
0,0,0,1,0,0,1,0,0,0,0,0,97,1,0,0,0,1,4,1894
1,0,0,0,1,0,0,0,0,0,0,1,1504,2,0,0,1,0,4,2650
1,0,0,0,0,1,0,0,0,0,0,0,142,0,0,1,0,0,4,1370
0,1,0,0,1,0,0,0,0,1,0,0,9541,0,0,1,0,0,3,2492
1,0,0,0,1,0,0,1,0,0,0,0,9719,0,1,0,0,0,1,3353
1,0,0,0,0,1,0,0,0,0,0,0,1402,2,0,1,0,0,4,2303
0,1,0,0,0,0,1,0,0,0,0,0,39,2,1,0,0,0,1,2150
0,0,0,1,0,0,1,0,0,0,0,0,9,3,0,0,0,1,1,2743
0,1,0,0,0,1,0,0,0,0,0,0,1886,3,0,1,0,0,5,3153
0,0,0,1,0,1,0,0,0,0,0,0,1575,3,0,0,0,1,3,3560
0,1,0,0,1,0,0,1,0,0,0,0,5067,0,0,0,1,0,7,2342
0,0,1,0,1,0,0,0,1,0,0,0,2614,0,1,0,0,0,5,2152
1,0,0,0,0,1,0,0,0,0,0,0,109,3,0,1,0,0,6,3725
0,0,1,0,0,0,1,0,0,0,0,0,21,2,0,0,1,0,7,1885
0,1,0,0,0,1,0,0,0,0,0,0,492,2,0,0,0,1,2,1252
1,0,0,0,0,1,0,0,0,0,0,0,358,3,0,0,0,1,6,2535
1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,5,1634
0,0,0,1,0,1,0,0,0,0,0,0,1312,3,0,1,0,0,7,3402
0,0,0,1,0,0,1,0,0,0,0,0,43,3,0,0,0,1,6,2501
0,0,1,0,0,1,0,0,0,0,0,0,961,2,0,1,0,0,3,2283
0,0,0,1,1,0,0,0,0,0,1,0,3981,2,0,0,1,0,3,2863
0,0,0,1,0,1,0,0,0,0,0,0,527,2,0,0,0,1,3,2335
0,0,0,1,0,0,1,0,0,0,0,0,53,2,0,0,0,1,4,1715
0,0,1,0,0,0,1,0,0,0,0,0,63,0,1,0,0,0,6,1827
0,0,0,1,0,1,0,0,0,0,0,0,259,2,0,0,0,1,2,1224
0,0,0,1,1,0,0,0,0,1,0,0,9252,0,0,1,0,0,1,3011
0,0,0,1,0,0,1,0,0,0,0,0,92,2,0,1,0,0,6,2048
1,0,0,0,1,0,0,0,0,1,0,0,9954,0,0,0,1,0,6,2970
0,1,0,0,0,1,0,0,0,0,0,0,1552,0,0,0,1,0,6,866
0,0,1,0,1,0,0,0,1,0,0,0,9794,1,0,0,1,0,7,1723
0,0,1,0,1,0,0,0,0,1,0,0,4105,2,0,1,0,0,5,2590
0,1,0,0,0,0,1,0,0,0,0,0,44,0,1,0,0,0,4,1088
0,0,1,0,1,0,0,0,0,1,0,0,8507,2,0,1,0,0,2,3335
0,0,1,0,0,0,1,0,0,0,0,0,92,3,0,1,0,0,1,1969
1,0,0,0,1,0,0,0,0,0,0,1,3171,0,0,0,0,1,5,2375
0,0,1,0,1,0,0,0,0,0,0,1,7175,3,0,0,0,1,3,3852
1,0,0,0,0,1,0,0,0,0,0,0,1341,2,1,0,0,0,2,2664
1,0,0,0,0,0,1,0,0,0,0,0,72,0,0,0,1,0,2,1343
0,1,0,0,0,0,1,0,0,0,0,0,86,2,0,0,1,0,5,1399
0,0,0,1,0,0,1,0,0,0,0,0,14,1,1,0,0,0,3,1051
1,0,0,0,0,1,0,0,0,0,0,0,1624,1,0,0,1,0,4,2210
0,1,0,0,1,0,0,0,0,0,1,0,8625,1,0,0,0,1,3,3195
1,0,0,0,0,1,0,0,0,0,0,0,1631,0,1,0,0,0,1,1605
0,0,1,0,0,1,0,0,0,0,0,0,1973,1,0,0,0,1,5,1742
0,1,0,0,1,0,0,1,0,0,0,0,8367,2,0,0,1,0,7,3926
0,1,0,0,0,1,0,0,0,0,0,0,1553,1,1,0,0,0,1,1313
1,0,0,0,0,1,0,0,0,0,0,0,377,2,0,0,1,0,1,1392
1,0,0,0,0,1,0,0,0,0,0,0,1664,2,0,0,0,1,4,2238
1,0,0,0,0,0,1,0,0,0,0,0,38,0,0,1,0,0,7,1652
0,0,0,1,0,1,0,0,0,0,0,0,1631,1,0,0,1,0,6,1760
0,0,0,1,1,0,0,0,0,0,1,0,6363,0,0,0,0,1,6,3317
0,0,0,1,1,0,0,0,1,0,0,0,485,2,0,1,0,0,5,1889
0,0,0,1,0,1,0,0,0,0,0,0,1527,1,1,0,0,0,3,1580
0,0,1,0,0,1,0,0,0,0,0,0,766,1,1,0,0,0,2,865
0,0,1,0,0,1,0,0,0,0,0,0,1385,3,1,0,0,0,4,2880
0,1,0,0,0,1,0,0,0,0,0,0,1002,0,0,0,1,0,6,1171
0,0,0,1,0,0,1,0,0,0,0,0,88,2,1,0,0,0,5,3037
0,1,0,0,0,1,0,0,0,0,0,0,1034,2,0,1,0,0,6,1835
0,1,0,0,0,1,0,0,0,0,0,0,1879,0,0,0,1,0,4,1291
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1535
0,0,0,1,0,0,1,0,0,0,0,0,68,2,0,0,0,1,2,1790
0,0,1,0,0,0,1,0,0,0,0,0,69,1,0,1,0,0,1,997
0,0,0,1,1,0,0,0,1,0,0,0,2321,3,1,0,0,0,5,3289
1,0,0,0,0,1,0,0,0,0,0,0,1952,1,0,0,1,0,1,1881
0,1,0,0,0,0,1,0,0,0,0,0,24,0,1,0,0,0,4,1067
0,1,0,0,0,0,1,0,0,0,0,0,76,3,0,0,0,1,6,2254
0,0,0,1,1,0,0,0,0,1,0,0,3653,0,0,1,0,0,2,1552
0,1,0,0,1,0,0,0,0,0,0,1,7745,1,0,0,1,0,7,4022
0,1,0,0,1,0,0,0,0,1,0,0,1726,3,1,0,0,0,1,3237
0,0,0,1,0,0,1,0,0,0,0,0,29,3,0,0,0,1,2,2530
0,1,0,0,1,0,0,1,0,0,0,0,8360,3,0,0,0,1,2,5691
0,0,1,0,0,0,1,0,0,0,0,0,72,2,0,0,0,1,2,1448
0,0,1,0,1,0,0,0,0,0,1,0,2202,3,0,0,0,1,5,3341
0,0,1,0,0,1,0,0,0,0,0,0,1960,1,0,0,0,1,4,1702
1,0,0,0,0,1,0,0,0,0,0,0,1595,2,0,0,0,1,1,1956
0,0,1,0,0,0,1,0,0,0,0,0,84,0,0,0,0,1,3,1490
0,1,0,0,1,0,0,0,0,1,0,0,4420,0,0,0,1,0,4,2083
0,0,0,1,1,0,0,0,0,1,0,0,6094,3,0,0,1,0,4,3739
0,0,0,1,1,0,0,0,0,0,1,0,6713,3,0,0,0,1,5,3820
1,0,0,0,1,0,0,1,0,0,0,0,2027,1,0,0,0,1,6,1311
0,1,0,0,1,0,0,1,0,0,0,0,7319,3,1,0,0,0,1,4195
0,0,1,0,0,1,0,0,0,0,0,0,1317,3,0,1,0,0,4,2561
0,0,0,1,0,0,1,0,0,0,0,0,5,3,1,0,0,0,5,4089
1,0,0,0,1,0,0,0,1,0,0,0,6528,0,1,0,0,0,6,1858
0,0,0,1,0,0,1,0,0,0,0,0,48,1,1,0,0,0,7,1382
0,0,1,0,0,0,1,0,0,0,0,0,44,0,0,1,0,0,1,925
0,1,0,0,1,0,0,0,0,0,0,1,7782,0,0,0,1,0,5,4394
0,0,0,1,1,0,0,0,0,0,0,1,6172,0,0,1,0,0,6,4478
0,0,0,1,0,0,1,0,0,0,0,0,66,0,1,0,0,0,2,1065
0,0,1,0,1,0,0,0,0,0,0,1,8414,0,1,0,0,0,3,4833
0,1,0,0,0,1,0,0,0,0,0,0,613,0,0,1,0,0,2,819
1,0,0,0,0,0,1,0,0,0,0,0,75,1,0,0,1,0,1,1330
1,0,0,0,1,0,0,0,0,1,0,0,8961,0,1,0,0,0,6,3669
0,1,0,0,0,1,0,0,0,0,0,0,1356,0,0,0,0,1,3,1312
1,0,0,0,0,1,0,0,0,0,0,0,1131,3,0,0,0,1,3,3074
1,0,0,0,0,0,1,0,0,0,0,0,81,2,0,0,1,0,5,2135
0,1,0,0,0,1,0,0,0,0,0,0,1522,2,1,0,0,0,7,1865
0,0,1,0,0,1,0,0,0,0,0,0,1943,3,0,0,1,0,4,2467
0,1,0,0,1,0,0,0,0,1,0,0,7416,0,0,1,0,0,7,2648
0,0,0,1,1,0,0,1,0,0,0,0,1275,3,1,0,0,0,5,2817
0,0,0,1,0,0,1,0,0,0,0,0,69,1,0,1,0,0,2,1776
0,0,1,0,0,0,1,0,0,0,0,0,64,1,0,0,1,0,3,1276
1,0,0,0,1,0,0,1,0,0,0,0,3471,1,0,1,0,0,2,2966
1,0,0,0,1,0,0,0,0,0,0,1,5557,0,0,0,1,0,3,4237
0,0,0,1,0,1,0,0,0,0,0,0,237,3,0,1,0,0,4,2610
1,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,1,0,6,1440
0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,4,1600
1,0,0,0,0,0,1,0,0,0,0,0,75,1,0,0,0,1,4,1490
1,0,0,0,0,1,0,0,0,0,0,0,448,1,1,0,0,0,3,1741
1,0,0,0,0,0,1,0,0,0,0,0,26,1,0,0,1,0,2,1520
1,0,0,0,0,0,1,0,0,0,0,0,12,1,1,0,0,0,2,1508
0,1,0,0,0,1,0,0,0,0,0,0,1461,3,0,0,1,0,5,2599
0,0,0,1,0,1,0,0,0,0,0,0,1818,1,0,0,1,0,6,1444
0,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,3,1916
1,0,0,0,0,1,0,0,0,0,0,0,1987,1,0,0,1,0,3,2603
0,0,1,0,1,0,0,1,0,0,0,0,6568,1,0,1,0,0,4,3187
0,0,0,1,0,1,0,0,0,0,0,0,1792,0,0,1,0,0,7,1678
0,0,1,0,0,1,0,0,0,0,0,0,1169,3,1,0,0,0,2,3015
0,1,0,0,0,1,0,0,0,0,0,0,138,0,0,0,0,1,6,987
0,0,0,1,0,0,1,0,0,0,0,0,25,0,1,0,0,0,2,928
0,0,1,0,0,1,0,0,0,0,0,0,924,2,0,0,1,0,7,1765
0,0,1,0,1,0,0,0,0,0,1,0,396,2,1,0,0,0,3,2044
0,0,1,0,1,0,0,0,0,0,1,0,3583,0,0,1,0,0,5,2907
1,0,0,0,0,0,1,0,0,0,0,0,33,3,1,0,0,0,6,3252
1,0,0,0,0,1,0,0,0,0,0,0,917,2,1,0,0,0,4,2806
0,0,1,0,0,1,0,0,0,0,0,0,881,2,0,1,0,0,3,2624
0,1,0,0,0,0,1,0,0,0,0,0,52,2,0,1,0,0,4,1820
0,0,1,0,0,0,1,0,0,0,0,0,90,0,0,1,0,0,3,1095
0,0,1,0,0,0,1,0,0,0,0,0,22,1,0,0,1,0,3,1565
0,0,1,0,1,0,0,0,1,0,0,0,7132,1,0,1,0,0,1,1789
1,0,0,0,1,0,0,0,0,0,0,1,2019,2,0,1,0,0,4,3514
1,0,0,0,0,0,1,0,0,0,0,0,80,2,0,0,0,1,3,1441
0,0,0,1,0,0,1,0,0,0,0,0,55,2,0,0,1,0,1,1248
1,0,0,0,0,0,1,0,0,0,0,0,89,3,0,1,0,0,2,2072
0,0,1,0,0,1,0,0,0,0,0,0,986,3,0,0,0,1,4,2783
0,0,1,0,0,0,1,0,0,0,0,0,17,1,0,0,1,0,7,1860
0,0,1,0,0,0,1,0,0,0,0,0,97,1,0,0,0,1,4,1143
1,0,0,0,0,1,0,0,0,0,0,0,1910,3,0,0,1,0,7,2721
0,0,1,0,1,0,0,1,0,0,0,0,6969,1,0,0,0,1,4,3512
0,0,1,0,0,1,0,0,0,0,0,0,1205,3,1,0,0,0,7,3079
1,0,0,0,0,1,0,0,0,0,0,0,1537,1,1,0,0,0,5,1906
0,0,1,0,0,1,0,0,0,0,0,0,190,1,0,0,1,0,2,1070
0,1,0,0,0,0,1,0,0,0,0,0,21,1,0,0,0,1,5,1148
0,0,0,1,0,0,1,0,0,0,0,0,66,0,1,0,0,0,6,1381
0,0,0,1,0,0,1,0,0,0,0,0,75,2,1,0,0,0,5,2495
0,0,1,0,1,0,0,0,1,0,0,0,6251,0,0,0,1,0,5,1304
0,0,1,0,0,1,0,0,0,0,0,0,328,1,0,0,0,1,1,1001
0,0,1,0,1,0,0,0,0,1,0,0,2220,1,0,0,1,0,2,1953
0,1,0,0,0,0,1,0,0,0,0,0,92,0,1,0,0,0,2,392
0,0,0,1,0,1,0,0,0,0,0,0,1826,3,0,1,0,0,2,1943
0,1,0,0,0,1,0,0,0,0,0,0,1183,1,1,0,0,0,3,2075
0,1,0,0,1,0,0,0,0,1,0,0,2088,2,1,0,0,0,6,2082
0,1,0,0,0,1,0,0,0,0,0,0,80,3,1,0,0,0,7,2737
1,0,0,0,0,1,0,0,0,0,0,0,1257,0,0,0,1,0,7,1454
0,0,0,1,0,1,0,0,0,0,0,0,726,0,0,1,0,0,6,1794
0,0,1,0,0,1,0,0,0,0,0,0,1824,3,0,0,1,0,1,2667
1,0,0,0,1,0,0,0,1,0,0,0,9401,2,1,0,0,0,4,2988
0,1,0,0,1,0,0,1,0,0,0,0,6352,2,1,0,0,0,5,3278
0,1,0,0,0,1,0,0,0,0,0,0,1463,1,0,0,1,0,1,1250
0,0,0,1,1,0,0,0,0,1,0,0,9182,1,0,0,0,1,5,2559
0,1,0,0,0,0,1,0,0,0,0,0,67,0,0,0,1,0,1,531
1,0,0,0,1,0,0,0,0,1,0,0,5047,1,0,0,0,1,2,2617
1,0,0,0,0,1,0,0,0,0,0,0,1578,2,0,0,0,1,5,2115
0,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,1,4,1439
1,0,0,0,0,1,0,0,0,0,0,0,838,0,0,1,0,0,6,2096
1,0,0,0,0,1,0,0,0,0,0,0,406,1,0,0,0,1,2,1368
1,0,0,0,0,1,0,0,0,0,0,0,925,2,0,1,0,0,7,2746
0,1,0,0,0,0,1,0,0,0,0,0,33,3,0,0,0,1,4,2240
0,1,0,0,0,1,0,0,0,0,0,0,1275,0,0,0,1,0,3,1141
0,0,1,0,1,0,0,0,0,0,0,1,6930,3,0,0,0,1,1,4298
0,0,0,1,0,0,1,0,0,0,0,0,25,0,1,0,0,0,4,1037
1,0,0,0,0,0,1,0,0,0,0,0,65,3,0,0,1,0,2,2940
0,1,0,0,0,0,1,0,0,0,0,0,45,0,0,0,0,1,7,1428
0,1,0,0,0,0,1,0,0,0,0,0,76,0,0,0,1,0,6,1591
0,1,0,0,0,1,0,0,0,0,0,0,1136,3,0,0,1,0,2,2649
0,0,1,0,1,0,0,0,0,1,0,0,7614,0,0,1,0,0,7,2949
